Id,Probability
129,3.74692311410141e-05
130,0.000442905662447318
131,0.000558210829684195
132,0.00166057021286655
133,6.7549054857095e-05
134,0.000929699668823994
135,0.00123562067118369
136,3.37583597818861e-05
137,0.00626693616424275
138,0.000129884250267871
139,5.47705630666237e-05
140,0.000205076944730639
141,4.77905796974855e-05
142,6.98033147890393e-05
143,5.46409857564557e-05
144,0.000155503795956058
145,0.0508284483164277
146,0.000258488766564617
147,8.82996676926413e-05
148,0.00108508354036121
149,8.24429052087982e-05
150,0.00028966030401371
151,6.73282849508356e-05
152,1.7413757308254e-05
153,5.90327408684836e-05
154,0.000104404286907637
155,0.000173204847639245
156,0.000314302000538635
157,0.00258323698901091
158,6.47028429408705e-05
159,0.00105418197244009
160,0.00021212932165747
161,5.1435008177316e-05
162,2.16866453301116e-05
163,0.000169662839935879
164,0.00255544683586061
165,0.000188143394732851
166,0.000338502281697064
167,0.341724674912196
168,0.000188389643983337
169,0.0186869307989821
170,8.05739887381318e-05
171,4.11441941681082e-05
172,8.16496881525763e-05
173,0.000141087844521253
174,0.00113032851955514
175,0.000190277907675833
176,0.0753112807597911
177,0.000214438654497203
178,0.00248823995335738
179,2.61702463104106e-05
180,3.6266013195408e-05
181,0.00160176197426911
182,0.000155518028703008
183,0.000294787925972482
184,2.65737828713819e-05
185,0.00203317059650605
186,0.000154183323935061
187,0.000116133897150386
188,0.000747788536668954
189,0.000792782984353775
190,0.000211742469260869
191,0.000115194641516072
192,0.00118822030487117
193,4.62846287049758e-05
194,0.00136867121203407
195,0.000203955716776472
196,0.000722413214805385
197,6.62043969565048e-05
198,7.33464694897435e-05
199,5.98492932345441e-05
200,5.96659413372453e-05
201,0.00234499716963438
202,0.000263498350554994
203,0.045983712397412
204,0.000333286570498132
205,0.000158030842877271
206,9.91977523478894e-05
207,0.000327545517579601
208,6.74356473440264e-05
209,0.00252431829367534
210,3.69260818218026e-05
211,0.0048817496681942
212,0.000379025167267891
213,0.000126045825199206
214,0.000181070056736192
215,0.000368652792990724
216,0.0030610649864059
217,2.37168748370349e-05
218,0.00191837184036897
219,0.00014482155471971
220,0.000100250444970739
221,0.000141205311410752
222,4.8953665603155e-05
223,0.000163230932326197
224,7.62802125230271e-05
225,5.29281203318775e-05
226,0.00318257079381108
227,9.9390887372226e-05
228,0.00153161220920474
229,0.00186808019594565
230,0.704553434746465
231,0.0266913704297931
232,3.90304576191713e-05
233,5.48189652576576e-05
234,3.01328245145678e-05
235,2.58021970314917e-05
236,0.02153489468416
237,0.000594302481242594
238,4.24899554756134e-05
239,0.000271510524909082
240,0.000262862995893138
241,0.00208927319800674
242,9.71891067316854e-05
243,9.29287703562141e-05
244,0.000165493757090965
245,0.002258159507854
246,5.74831744675169e-05
247,0.000242490651687514
248,4.79237375522017e-05
249,0.000164276303668143
250,0.0487288470135779
251,0.00108059823278427
252,0.0258567012750902
253,5.4106460147714e-05
254,0.00125654981115094
255,5.87361746045203e-05
256,7.70109493245885e-05
257,0.00112797822750469
258,0.0258489965134032
259,0.000185207960542832
260,0.00654241299473121
261,0.000147403955750876
262,0.000431725883234665
263,2.48346104979591e-05
264,0.000915834744741862
265,0.00130766115630325
266,0.000180402096661358
267,0.00319826205763738
268,0.000412172888155076
269,0.0215570945663585
270,7.81431497178383e-05
271,0.000165676163926494
272,0.000133487038623949
273,4.89461999543676e-05
274,0.000119209320639102
275,3.8537079735707e-05
276,0.000392236240194432
277,0.000164392660692635
278,0.000171452133157235
279,0.000802431770879873
280,0.000526020374130885
281,0.616554825271208
282,0.00112230576001275
283,0.00148855537185125
284,0.000156842344932373
285,7.61651086070003e-05
286,8.62134544496714e-05
287,0.000232995864250813
288,0.000683302214872356
289,0.00167766196811984
290,0.00139302725446409
291,0.257113617917497
292,4.28536849324155e-05
293,0.000867114450976816
294,4.58817830842391e-05
295,3.94594827217379e-05
296,0.000441354182432176
297,7.13814998528511e-05
298,0.000228828718190224
299,3.35305804746788e-05
300,5.29079271265447e-05
301,0.0058512917468866
302,7.33096512762881e-05
303,1.29951498513773e-05
304,4.1990213721381e-05
305,0.198429160955672
306,0.000279587231983807
307,3.20388140704395e-05
308,6.6358351821277e-06
309,0.0335892711079385
310,0.000144001301644717
311,0.358010567375207
312,7.67154249160779e-05
313,0.0236803784819444
314,0.000163482467644674
315,0.00226713140831145
316,0.00298011648448913
317,0.0612466970305613
318,0.000117305254175078
319,5.61707688685241e-05
320,0.00191197023994625
321,0.00362572913749673
322,0.000105376587910928
323,0.000188234578861031
324,0.000219891816135916
325,0.00181231825289446
326,3.7895985990121e-05
327,3.49804835002859e-05
328,5.70252049582851e-05
329,0.000172089544031608
330,0.000133009774188865
331,0.000150717067187597
332,0.000210142355660205
333,0.000219773192808494
334,0.000471615705893919
335,0.000377148974963403
336,0.000689900761015235
337,0.000206007621644658
338,0.0145190531928881
339,0.000160224776504717
340,0.000236091425280448
341,5.48752284527693e-05
342,0.000145020197814479
343,0.000183740184100364
344,0.000561593750311666
345,0.000151693457321608
346,0.000157926448559254
347,0.146952275807637
348,0.000978311951496212
349,0.00016759890863245
350,7.89728185631579e-05
351,0.000636293116258416
352,0.000166747183105375
353,7.62887661779357e-05
354,0.00136395553834302
355,0.000170808904357416
356,0.000122344408073043
357,0.932509950340681
358,4.03890498363515e-05
359,0.000416781277141976
360,0.0133043952436176
361,0.000200920325999999
362,0.000133211978404286
363,9.48201531722408e-05
364,0.000151511454728949
365,0.0279090341203523
366,0.00782687990287966
367,0.000633485221416823
368,0.000973925072551794
369,6.0038671163313e-05
370,0.160508392889116
371,0.000143164635339183
372,0.00118091279526759
373,0.000159427416642999
374,0.000154025484500433
375,0.000105787509016996
376,4.87913821511735e-05
377,0.000781428567754195
378,8.69393377326612e-06
379,0.00018013525100966
380,9.56567873704541e-05
381,0.000133987993966114
382,0.00013389244260907
383,0.000123343465883316
384,0.00139835347948306
385,3.73897923586141e-05
386,7.55611298869814e-05
387,5.8238125160873e-05
388,0.000283417120055294
389,4.63762185731656e-05
390,0.000117780913980141
391,8.60168476070756e-05
392,2.46376756469718e-05
393,4.56574206600415e-05
394,0.00195134556351103
395,3.56394095737734e-05
396,7.20761989516913e-05
397,0.000606834558001779
398,0.00105551962051687
399,5.08763668949409e-05
400,0.000605865698797709
401,2.57602856765014e-05
402,1.85665519669634e-05
403,6.68254886742714e-05
404,2.5461562814973e-05
405,0.5649683288475
406,0.295066091468817
407,5.28129667925381e-05
408,0.00153999885199311
409,0.000302315218813798
410,0.000380471431664035
411,0.000421779191909211
412,0.000348559686568667
413,0.00352974227142898
414,0.000123229466093615
415,0.000104883898472119
416,0.0026466623081045
417,0.00323104383090358
418,0.00166013020235595
419,5.03005474043509e-05
420,0.000188066425807833
421,3.94030920175303e-05
422,8.25532247070687e-05
423,0.00114251889050493
424,4.96183704696843e-05
425,9.64803338742429e-05
426,2.94551479348938e-05
427,8.48642118428299e-05
428,4.23831127255315e-05
429,0.0023290803657064
430,0.000136364064404866
431,0.0545778186771941
432,3.92289952893188e-05
433,0.000191916912021846
434,0.000138469269702339
435,0.000387467579213105
436,0.000642887579042723
437,0.00151211626612366
438,0.00476316690015313
439,4.57265652296159e-05
440,0.000760067293753513
441,0.00013413092984141
442,0.000885198738277395
443,0.000546772166171643
444,3.26551556157442e-05
445,0.000574451715939673
446,0.0272680863542214
447,4.54492186824329e-05
448,0.00575118688288839
449,0.000512751542415622
450,4.7718675395113e-05
451,0.000135450100346217
452,5.34670010683159e-05
453,0.00137118884416815
454,1.57613454017079e-08
455,0.001151228976504
456,0.000193459531353928
457,0.000720431002571013
458,0.000122116994054175
459,0.00191726864221786
460,9.92586339611538e-05
461,6.91400492235836e-05
462,0.00152807455047069
463,8.47392009166705e-05
464,0.00134472199882633
465,0.000901579013625416
466,9.0094250980294e-05
467,7.13369868802161e-05
468,0.000243702486835076
469,4.54735627274286e-05
470,0.029723197953389
471,4.92935192613187e-05
472,0.000118555651526859
473,0.0148580551522729
474,0.00134826919309985
475,0.00015532459412538
476,6.41073020553377e-05
477,7.24112593261068e-05
478,0.000123677112858366
479,9.86749196418556e-05
480,0.000112358259195831
481,0.000433922268814415
482,4.15853125408716e-05
483,0.00103456504933422
484,0.000803100356326531
485,6.89043108215367e-05
486,0.0227526965639645
487,0.000593416256063342
488,0.000750788573763313
489,0.00241151215381894
490,0.000726806864495213
491,6.19688020581618e-05
492,0.000255955752181222
493,0.19663991166605
494,8.52438082791213e-05
495,0.0357458454518258
496,0.000170843230218574
497,0.000110049436256762
498,0.000145532813409591
499,0.00534959632036991
500,5.86158137809647e-05
501,0.000243564715743523
502,0.000183856814799957
503,0.000480477297382064
504,0.000283015837191765
505,7.83007749129161e-05
506,0.0012848753279888
507,0.0006740517421141
508,4.74283975984879e-05
509,7.80261185814775e-05
510,0.000163665849679228
511,0.000122439076003289
512,0.0366816985867118
513,0.000814625022045263
514,5.30063652221982e-05
515,0.000169958850832787
516,0.0351829634739459
517,0.000100934780083645
518,4.97744410201315e-05
519,2.75095639211141e-05
520,0.000118015623617892
521,3.07747746979188e-05
522,0.000109087091014685
523,0.00200304559490554
524,0.00066747444844317
525,0.000920013232362788
526,0.249559616257841
527,0.00146409614192164
528,8.00258455428524e-05
529,0.00179505264704323
530,0.000291183008525715
531,6.69744534398162e-05
532,4.1931879379081e-05
533,0.00019439430483619
534,2.92116119708133e-05
535,0.000107468737809351
536,4.46916129691751e-05
537,0.000103619724700085
538,0.0013033981285024
539,5.32949246211819e-05
540,1.2365898130087e-05
541,0.000142855329230752
542,0.000255565535546029
543,0.000622341610701879
544,0.00572445348102232
545,0.000155546569422569
546,2.23312892984027e-05
547,0.00203890539898138
548,5.08065390625869e-05
549,3.94367340127563e-05
550,0.00222340509572587
551,0.0103829902715734
552,0.0238506503103652
553,0.000166660806145166
554,0.000123843615879434
555,0.00204435164765037
556,0.000376188493396479
557,0.000333785993449941
558,0.000132958380695048
559,0.00489228936465419
560,0.000180709677058515
561,5.01739782418804e-05
562,8.69454221773011e-05
563,0.00597436380279388
564,0.00071484180489209
565,0.00190307784093274
566,7.57048084686267e-05
567,4.58434473183024e-05
568,0.000179478720140192
569,0.129080699746562
570,0.000337358148315182
571,0.00375082753627585
572,0.00022628089163213
573,0.000308270720704209
574,0.00240797647722594
575,0.00293477264263425
576,0.000104547063790744
577,0.00122414280884934
578,0.00010634922241743
579,0.00901157893667032
580,3.53074283114569e-05
581,0.000132568352447473
582,6.34335535643449e-05
583,5.07865245599283e-05
584,0.000523520961973355
585,0.00110066908713021
586,1.08952744351172e-05
587,7.90512436311088e-05
588,0.00208253235417649
589,8.65258064033294e-05
590,0.000103623598300608
591,0.00337762760220522
592,0.000197646883908178
593,0.000108394379904351
594,5.81471188287837e-05
595,0.0134875819216708
596,6.0755247648587e-05
597,0.000176757699891349
598,0.000127042307452424
599,0.000255338615478893
600,6.19455368444053e-05
601,8.92486778647428e-05
602,0.000612752747656592
603,9.36413298097429e-05
604,0.000146655322207053
605,0.00256711745191972
606,0.0001843404056415
607,0.00066980525023357
608,0.000437680175885382
609,0.0349496188011428
610,4.76734505477701e-05
611,0.00106468931063829
612,6.36879340462883e-05
613,8.51488111682096e-05
614,0.000416670417971284
615,8.32229072889678e-05
616,1.59500153986226e-05
617,0.000730348183267898
618,0.000164520390989097
619,0.00012501444190954
620,0.000298131051085905
621,9.80110733896542e-05
622,0.000282909196233
623,0.000147993109681439
624,0.00053457640239949
625,0.00158332412903479
626,0.537592316943532
627,0.00140323230152856
628,0.000226631305953723
629,7.75944917931508e-05
630,0.00124937171082879
631,4.84484057847127e-05
632,0.000158081606904182
633,5.5264261440301e-05
634,0.000788780570339527
635,0.000594220800571239
636,4.31806805379074e-05
637,9.35408624853041e-05
638,0.000340353633955884
639,0.00076853582698367
640,4.95478898248573e-05
641,8.85580218435646e-05
642,0.0788916489987571
643,0.00531760164525356
644,0.791417712664271
645,0.00177977496156137
646,0.0250828542287329
647,0.000138550191615275
648,0.0022856439370803
649,1.81635502567486e-05
650,0.000106108147720434
651,0.0650996362992886
652,4.45494867250863e-05
653,0.00182227820165644
654,0.257409683237007
655,0.00018644573554889
656,0.000312892838417296
657,8.59101653771912e-05
658,9.11508895902112e-05
659,0.00269351563938083
660,0.00316474274722129
661,0.000111681074431678
662,0.0430080284736661
663,0.00128338463310176
664,0.00828867651718357
665,0.440489162653759
666,4.70064425396e-05
667,0.000263356020250268
668,0.000911259080719525
669,0.166826104468381
670,0.000483387791778947
671,6.32077834042637e-05
672,0.00113299216338252
673,0.000547200188946664
674,8.66522130214945e-05
675,0.0241396980307106
676,0.00744225208821923
677,0.000552186010404555
678,0.00028475339812142
679,0.000551002027502546
680,0.0133470442080017
681,0.000321938215793936
682,0.000130715585863589
683,0.00162705981741009
684,0.000112977528795666
685,0.00192169763256088
686,4.61319340730486e-05
687,8.73146905523465e-06
688,8.07210770972153e-05
689,0.00423546391039591
690,0.000149335817341928
691,0.000245741700360736
692,0.480662007301553
693,0.000226041159934829
694,0.000526747594330277
695,0.000451329790504386
696,7.39967972025652e-05
697,5.66789208409484e-05
698,0.000473345385022156
699,0.0403632680326337
700,7.43994615730218e-05
701,4.73717353239154e-05
702,0.00877816066982582
703,0.00214048392812498
704,9.74393690070693e-06
705,0.000239575562955536
706,5.7034134419219e-05
707,0.000684222742698148
708,0.000123134569674254
709,7.82627915756676e-05
710,0.00011150169913619
711,0.000190238438056272
712,0.0028043947474099
713,9.20597659657361e-05
714,7.70313397195414e-05
715,0.000132675638937918
716,0.420450503646339
717,7.51924570335028e-05
718,0.00154407857522953
719,0.00024879937373919
720,6.85937212113314e-05
721,4.56031850604158e-05
722,0.000198090858265651
723,0.00163332984899972
724,9.7078441654864e-05
725,0.0168490406861762
726,0.000657093486145713
727,0.000172614128181405
728,0.000100224827768462
729,0.00120975365093854
730,0.657870073089466
731,0.00014350094542098
732,0.00060015195714424
733,6.37749554622371e-05
734,0.000104718745181058
735,0.00148389218635599
736,0.000208351648308499
737,0.00147304130977855
738,0.00125566486759726
739,3.54118316620323e-05
740,6.4533308939775e-05
741,0.000254138731218666
742,0.000136234917389978
743,0.00125764989129722
744,0.000561396208414799
745,0.000173368392845869
746,0.00220490964224717
747,6.91269615487263e-05
748,0.000377229380441262
749,0.000431367416776752
750,0.000347271735483145
751,0.0172000347179707
752,4.75780563822406e-05
753,8.88731988468662e-06
754,5.0959171128157e-05
755,0.00021626821207
756,0.00015077952139335
757,7.34154548758299e-07
758,0.000117301524948145
759,2.2885011912879e-05
760,0.000150021507236841
761,6.05199256740792e-05
762,0.000695293280510672
763,0.00322952172880933
764,7.98631920320701e-05
765,0.000102142345961837
766,0.000911941862670617
767,6.45737093681486e-05
768,0.00130927862194428
769,0.000148438697700684
770,0.00287156709756539
771,1.41206653130444e-05
772,0.0225593367439181
773,0.00167672472145525
774,7.26500492564625e-05
775,0.000298838594134751
776,0.000260384583044748
777,0.00390082249494415
778,0.000103803475227713
779,9.23335209100295e-05
780,0.0673429967567352
781,0.000669100598247992
782,0.000116601191239408
783,0.000125634413190964
784,0.00148678419424787
785,0.000210023088256963
786,0.00362978160942939
787,0.000528882476355151
788,0.000254812968397603
789,0.00118361726987788
790,0.00158653613731347
791,0.000124564650913602
792,0.442069593717577
793,0.0420026669838991
794,0.000328959069158493
795,0.197560097483888
796,5.08544718902994e-05
797,0.0027036434065709
798,0.000122755309162726
799,0.0627226950439184
800,0.000465975914376441
801,7.74430268221768e-05
802,0.000156843028339763
803,0.00146881986666006
804,0.000119604513774638
805,0.011557681847279
806,0.000100198997380861
807,5.26106413241797e-05
808,0.00295303921011858
809,0.000637575600103362
810,0.000222196619779973
811,0.000461834809011427
812,0.000203105565403167
813,0.000269787879657108
814,0.000100869696634914
815,0.00750929659587162
816,0.000482484331511345
817,6.76318218761003e-05
818,0.000136248390306289
819,8.89675300577507e-05
820,0.000759541694571632
821,0.0001922537564771
822,0.0360809281565765
823,0.000136332431653906
824,0.000198207387636177
825,0.000124205020641862
826,0.000110974831421774
827,0.000362416535022935
828,3.69429361119161e-05
829,0.000135954274395125
830,0.000206931470869428
831,0.00737256368924517
832,0.000336032946255418
833,0.00555418711954318
834,9.28068398849652e-05
835,0.0018847195563306
836,0.000164618600784803
837,0.0183044696494588
838,0.000174792589163827
839,0.00510273937991675
840,0.0937670110858232
841,0.00133578911827327
842,0.000157202203737346
843,0.000930448720088944
844,0.000991535838024636
845,0.870894821578771
846,0.996806600282754
847,0.000160711197702486
848,3.07225227164522e-05
849,0.00459757987630972
850,0.000217061927966484
851,0.000649194146917265
852,4.14368634702354e-05
853,0.00191861883530806
854,0.000160729205505831
855,2.29696162243615e-05
856,0.000217975707972601
857,0.000317623952596655
858,0.000337923502604868
859,5.872571017617e-05
860,0.000592573998425942
861,0.0825622577635876
862,4.39311053001138e-05
863,0.000212873348656921
864,6.58861072086849e-05
865,0.000160906863112826
866,8.52231796073002e-05
867,4.52088236717996e-05
868,0.000468220489214821
869,0.000132536403035587
870,2.97484829408521e-05
871,0.000127587358670659
872,0.000633426110939681
873,6.14843598706544e-05
874,3.94671895070293e-05
875,8.28093827239787e-05
876,0.000256735403890207
877,6.1812803295368e-05
878,0.000307024912325327
879,4.73194330304097e-05
880,9.5444664491799e-05
881,0.000212139915805741
882,0.00138433175508411
883,0.00389417399611763
884,0.00114295933261952
885,5.3632369309541e-05
886,0.00014905681059769
887,0.00207384462099499
888,0.184894533287306
889,6.07680832130331e-05
890,0.000613113336724233
891,4.913452803433e-05
892,0.000196967514575425
893,0.327434600270268
894,0.979544938066852
895,0.000261086569459141
896,0.000217166136688006
897,0.000119580417410605
898,3.07092723459435e-05
899,7.83995115921982e-05
900,3.35600045743279e-05
901,0.00122288445816253
902,0.00126929208821402
903,0.000157457594416904
904,5.41033339951468e-05
905,5.23378439051651e-05
906,0.000252958110804984
907,0.00796505835315479
908,0.00242138209023918
909,0.00251695306288468
910,9.68200531990822e-05
911,7.32576059568846e-05
912,0.000360201317334822
913,4.60191962414737e-05
914,0.000213042758692527
915,0.00143577742169496
916,0.000214879401561157
917,0.000548008078754873
918,6.87990075257879e-05
919,0.000251533618860034
920,0.000214927319318238
921,2.73422177421812e-05
922,0.00197616332457432
923,0.0053189419906084
924,1.89202438955822e-05
925,0.000158449351049922
926,0.00148770893657817
927,0.00194344750116979
928,0.000391984377102891
929,0.000580536357538814
930,0.019786208852112
931,0.00309456344456419
932,0.000223762458474641
933,0.000306023004859696
934,0.000651607590704282
935,1.70202879827208e-05
936,4.3166024962761e-05
937,0.000107548013937885
938,0.000286203666766487
939,0.000373779688009327
940,7.43139249503159e-05
941,0.00203521194825742
942,6.24188381943523e-05
943,0.00270024065586394
944,0.0182220888343863
945,0.000221983850024531
946,0.000157493599895791
947,0.000446267702647857
948,0.000269472504105113
949,0.000177166212437038
950,0.000100403329223705
951,5.89287315655689e-05
952,0.00865239228736122
953,0.00195854414528689
954,5.33227773331003e-05
955,0.00369161292913104
956,0.000663847354048797
957,0.000278238933873871
958,0.000331285140871969
959,0.00010567120256095
960,4.50989121119622e-05
961,8.78239746237916e-05
962,0.000173224085114133
963,6.52675589567746e-05
964,0.000231045536541915
965,0.000234614000893272
966,0.000285863654769164
967,0.00201702628466002
968,0.000925579651395962
969,0.0160628859060491
970,0.00763557417812167
971,5.72533631242369e-05
972,0.356222407740626
973,0.000108702297126633
974,0.00105164203335041
975,7.0921905477439e-05
976,1.42613677591318e-06
977,0.00356825777574871
978,0.000506176422484713
979,0.000501237107385365
980,0.547333304409553
981,3.26670052402441e-05
982,1.75246223774017e-05
983,6.46558747383833e-05
984,2.68347196557483e-05
985,0.000552332110968337
986,0.0411248893359371
987,2.60148312612776e-05
988,0.000169676812170257
989,0.000167843569030816
990,0.000150690183719523
991,0.00012389052348665
992,5.96602345946671e-05
993,0.000137799021103584
994,0.000207133238763525
995,3.62231757392687e-05
996,0.189091268778855
997,6.62580950687284e-05
998,0.000328999556013826
999,0.000180718063564705
1000,8.227523166677e-05
1001,5.15463663788301e-05
1002,0.00125600079879145
1003,0.000223702975104833
1004,0.010268487495488
1005,0.00129272808168773
1006,0.000434085075983805
1007,0.00040172525836293
1008,6.21121903937708e-05
1009,0.000122692744867121
1010,1.75384213682751e-05
1011,5.06735141682999e-05
1012,0.000185225555294307
1013,0.000136522331840003
1014,0.00199010208852124
1015,9.00050403755847e-05
1016,0.014424114237158
1017,6.70009021399318e-05
1018,0.0177045487156834
1019,0.000183072556847684
1020,3.88149528899757e-05
1021,0.000109247661803521
1022,0.000371088135714246
1023,0.000151038980313697
1024,0.0272513515932713
1025,2.03374081421381e-05
1026,7.47504638173888e-05
1027,0.000299887209212386
1028,0.000242319787803557
1029,7.1080954284934e-05
1030,0.000138081151695149
1031,0.000167013636695744
1032,8.28756992385279e-05
1033,1.80565250659188e-05
1034,0.000378482947994316
1035,4.80776033634416e-05
1036,0.000114701341127322
1037,0.000196570077703792
1038,7.68880411471696e-05
1039,0.000113249049621535
1040,2.16078356085631e-05
1041,0.0017873254407127
1042,0.0293913738652824
1043,0.000225841746498766
1044,0.00109868941788081
1045,0.000257146168513417
1046,0.000145363556693639
1047,0.000192311456036317
1048,0.000201551524933745
1049,0.000122624541593618
1050,0.000137899984532638
1051,0.000159328797293502
1052,0.00158626947670498
1053,0.00599750549007499
1054,9.02545687038101e-05
1055,0.0029885127739172
1056,5.27072775266171e-05
1057,5.19452980842141e-05
1058,0.000327718854178891
1059,0.00343673057060868
1060,0.00092872094715334
1061,0.000380907025025345
1062,0.00110390765576115
1063,1.71091244585638e-05
1064,9.42024798751005e-05
1065,0.000974758871405607
1066,0.00091303749225651
1067,0.000268237837867663
1068,5.69771097758927e-05
1069,0.000238424521374679
1070,8.59660196044463e-05
1071,0.000209725202102186
1072,0.00231908913326209
1073,0.165137017234963
1074,8.54907311972861e-05
1075,0.00011477806970507
1076,0.00138691526232189
1077,0.00134830568383701
1078,8.94411543343972e-05
1079,0.00956925552535948
1080,0.000463112280780567
1081,0.000526380139728113
1082,0.00375602313342412
1083,0.000244314617755414
1084,0.000610209834397587
1085,0.000391224690123434
1086,8.57704956320127e-05
1087,0.000476664166097177
1088,0.00188569388064242
1089,0.158125954190727
1090,6.20470198790626e-05
1091,5.67056935781942e-05
1092,3.56925920020739e-05
1093,0.00142803753040005
1094,5.85931096385049e-05
1095,0.00189455630790719
1096,0.000750132034403489
1097,0.000225623833784515
1098,0.00185743911881179
1099,0.00242075787281275
1100,0.000700193637012538
1101,0.000140456374137073
1102,0.000119046851376914
1103,0.000719515221601594
1104,5.56473946532641e-05
1105,0.000316146718073397
1106,0.000716458995527089
1107,0.000190126361420756
1108,0.00335868966049142
1109,0.00613407418215994
1110,0.000233204283441849
1111,0.000145515986413463
1112,0.000189470732067023
1113,0.000169447173215696
1114,8.62244909252077e-05
1115,0.000143087755574693
1116,0.000167172069124618
1117,0.00241493925191788
1118,0.0174785626105515
1119,0.0001173795699233
1120,0.000351025773846871
1121,0.000248217582204635
1122,2.70380179270751e-05
1123,0.000294453297105162
1124,0.00679614072054613
1125,0.00010710691323225
1126,0.00523698141673877
1127,0.00019086018268927
1128,0.0280379466428971
1129,0.000271500558326213
1130,0.000212923774316352
1131,0.000179907746728184
1132,9.96130647453948e-06
1133,0.999999999888083
1134,0.00168529250909334
1135,0.0057500018258783
1136,0.000388946513146925
1137,6.63861977095468e-05
1138,0.000138911441032854
1139,0.000227758595340438
1140,0.000276422145893942
1141,0.000244658480919759
1142,0.000104676777740693
1143,0.0123180638775137
1144,0.270642424607684
1145,0.00207979151277256
1146,0.000178786390022969
1147,0.00150870164469036
1148,0.000136817708226061
1149,8.64268881517845e-05
1150,4.09315584341799e-05
1151,0.00021941658913104
1152,0.00129496391907712
1153,5.06810641044808e-05
1154,2.15371191316722e-05
1155,0.00301155087308627
1156,0.000194679632780655
1157,0.521314044759836
1158,0.617558427907198
1159,0.000989910379325661
1160,4.73852802980033e-05
1161,0.0362077360766315
1162,0.000719301202255356
1163,0.000231322206551655
1164,0.000332465301866922
1165,0.00165001684091964
1166,0.000109282804998504
1167,9.47127067041607e-06
1168,0.000105143821441964
1169,0.000326713612486066
1170,0.000274876672920919
1171,0.0492902923907063
1172,0.000320683658232637
1173,0.000124054788297262
1174,0.000126179325280295
1175,0.000234222883701109
1176,0.879031022939272
1177,8.31299577505906e-06
1178,0.0172833973805127
1179,4.26989394700454e-05
1180,0.0038942791037318
1181,0.884165035971503
1182,0.000914331016218208
1183,0.000700737763833903
1184,0.0140672285914192
1185,0.000134906018516164
1186,0.00363059628970069
1187,0.000824677068732886
1188,0.797500655784447
1189,0.00108520845398522
1190,1.98752440981532e-05
1191,0.496978911150251
1192,0.000105535327401428
1193,0.345074599298419
1194,0.0003844477635309
1195,0.00199032493498048
1196,4.55017468667245e-05
1197,9.64051995882354e-05
